dprime,ROI,disparity,subject
-0.528293953651847,3,83.165,5
0.262673574623865,4,12.98,5
0.0531177096377541,4,14.488,5
-0.209555864986111,4,16.276,5
0,4,18.415,5
-0.315061849862,4,21.006,5
0.0523882752381349,4,27.468,5
-0.262673574623865,4,30.764,5
0.367739078858095,4,34.691,5
0.209555864986111,4,39.421,5
-0.5290677582123,4,43.744,5
0.157310684610171,4,49.179,5
0.0522451803759404,4,55.697,5
0.315061849862,4,62.159,5
-0.0523882752381349,4,70.185,5
0.262673574623865,4,83.165,5
0.157310684610171,5,12.98,5
0.475950048574546,5,14.488,5
0.804822709493181,5,16.276,5
0.584523804445648,5,18.415,5
0.104490360751881,5,21.006,5
-0.374095410197724,5,27.468,5
0.106836292215753,5,30.764,5
-0.104633455614075,5,34.691,5
0.63727872792875,5,39.421,5
-0.318639363964375,5,43.744,5
0.475950048574546,5,49.179,5
0.314621369220341,5,55.697,5
0.0531177096377541,5,62.159,5
0.496277102322158,5,70.185,5
-0.42085678849585,5,83.165,5
0,6,12.98,5
-0.156878635990016,6,14.488,5
-0.42085678849585,6,16.276,5
0.0531177096377541,6,18.415,5
-0.157310684610171,6,21.006,5
-0.0526772289960954,6,27.468,5
-0.338093888450173,6,30.764,5
0.0531177096377541,6,34.691,5
0.531406094807894,6,39.421,5
-0.0523882752381349,6,43.744,5
0.749366663259833,6,49.179,5
0.64608709572484,6,55.697,5
-0.421457661436094,6,62.159,5
0.584523804445648,6,70.185,5
0,6,83.165,5
0.0537185825779988,7,12.98,5
0.105794938633849,7,14.488,5
0.862871821312393,7,16.276,5
0.321850229821783,7,18.415,5
-0.104490360751881,7,21.006,5
-0.209555864986111,7,27.468,5
0.211901796449983,7,30.764,5
0.106836292215753,7,34.691,5
0.752923387940593,7,39.421,5
0.0523882752381349,7,43.744,5
0.158183213871984,7,49.179,5
0.104490360751881,7,55.697,5
-0.314621369220341,7,62.159,5
0.261944140224246,7,70.185,5
0.0523882752381349,7,83.165,5
-0.326093843681382,8,12.98,5
0.159513521211848,8,14.488,5
-0.367739078858095,8,16.276,5
-0.269461954583648,8,18.415,5
-0.156878635990016,8,21.006,5
-0.370884544340316,8,27.468,5
0,8,30.764,5
0.261944140224246,8,34.691,5
0.211901796449983,8,39.421,5
-0.42085678849585,8,43.744,5
-0.807415775079045,8,49.179,5
0.694874276121381,8,55.697,5
0.0531177096377541,8,62.159,5
0.582786340790299,8,70.185,5
0.535360754909533,8,83.165,5
-0.105794938633849,9,12.98,5
-0.423272819578451,9,14.488,5
0.423272819578451,9,16.276,5
0.158183213871984,9,18.415,5
-0.367739078858095,9,21.006,5
0.104633455614075,9,27.468,5
0.158183213871984,9,30.764,5
0.370884544340316,9,34.691,5
0.535360754909533,9,39.421,5
-0.104633455614075,9,43.744,5
-0.209266911228151,9,49.179,5
0.209555864986111,9,55.697,5
0.262673574623865,9,62.159,5
0.694874276121381,9,70.185,5
0.104633455614075,9,83.165,5
-0.211901796449983,1,12.98,6
0,1,14.488,6
0.314621369220341,1,16.276,6
0.430727299295457,1,18.415,6
-0.0526772289960954,1,21.006,6
-0.105794938633849,1,27.468,6
0.104490360751881,1,30.764,6
0.423272819578451,1,34.691,6
0.156878635990016,1,39.421,6
0.528293953651847,1,43.744,6
-0.156878635990016,1,49.179,6
0.158183213871984,1,55.697,6
0.0522451803759404,1,62.159,6
0.421457661436094,1,70.185,6
-0.104490360751881,1,83.165,6
0.104633455614075,2,12.98,6
-0.209555864986111,2,14.488,6
0.158183213871984,2,16.276,6
0.266394183588435,2,18.415,6
-0.209555864986111,2,21.006,6
0,2,27.468,6
0.0522451803759404,2,30.764,6
0.262673574623865,2,34.691,6
0.421457661436094,2,39.421,6
0.316392157201864,2,43.744,6
0.0523882752381349,2,49.179,6
0.211901796449983,2,55.697,6
-0.156878635990016,2,62.159,6
0.318639363964375,2,70.185,6
0.705832967308269,2,83.165,6
0.264146976825924,3,12.98,6
0,3,14.488,6
-0.210428394247925,3,16.276,6
0.10506550423423,3,18.415,6
-0.421457661436094,3,21.006,6
-0.264146976825924,3,27.468,6
0.156878635990016,3,30.764,6
0.0526772289960954,3,34.691,6
0.478728865811799,3,39.421,6
0.426340590573664,3,43.744,6
0.10821096971645,3,49.179,6
0.474575371073848,3,55.697,6
0.318639363964375,3,62.159,6
0.588037983905628,3,70.185,6
0.423272819578451,3,83.165,6
0.157310684610171,4,12.98,6
0.0522451803759404,4,14.488,6
0.423272819578451,4,16.276,6
0.316392157201864,4,18.415,6
-0.156878635990016,4,21.006,6
0.368780432439999,4,27.468,6
-0.158183213871984,4,30.764,6
0.104490360751881,4,34.691,6
0.262673574623865,4,39.421,6
0.531406094807894,4,43.744,6
0,4,49.179,6
0.384142955500594,4,55.697,6
0,4,62.159,6
0.104633455614075,4,70.185,6
0.63727872792875,4,83.165,6
-0.5290677582123,5,12.98,6
0.63727872792875,5,14.488,6
-0.209266911228151,5,16.276,6
0.692734774162099,5,18.415,6
-0.582786340790299,5,21.006,6
0.0523882752381349,5,27.468,6
0.261944140224246,5,30.764,6
0.104490360751881,5,34.691,6
0.979249581993556,5,39.421,6
0.474575371073848,5,43.744,6
-0.104633455614075,5,49.179,6
0.63727872792875,5,55.697,6
0.314621369220341,5,62.159,6
0.315061849862,5,70.185,6
0.156878635990016,5,83.165,6
-0.368780432439999,6,12.98,6
-0.104633455614075,6,14.488,6
-0.266394183588435,6,16.276,6
0.316392157201864,6,18.415,6
-0.262673574623865,6,21.006,6
-0.156878635990016,6,27.468,6
0.104633455614075,6,30.764,6
0.261944140224246,6,34.691,6
0.5290677582123,6,39.421,6
0.474575371073848,6,43.744,6
-0.156878635990016,6,49.179,6
0.0522451803759404,6,55.697,6
0.210428394247925,6,62.159,6
0.368780432439999,6,70.185,6
0.262673574623865,6,83.165,6
-0.157310684610171,7,12.98,6
0.209266911228151,7,14.488,6
-0.261944140224246,7,16.276,6
0.528293953651847,7,18.415,6
0,7,21.006,6
0.421457661436094,7,27.468,6
-0.0523882752381349,7,30.764,6
0.582786340790299,7,34.691,6
0.638242387023647,7,39.421,6
0.804822709493181,7,43.744,6
0.261944140224246,7,49.179,6
0.984390020384056,7,55.697,6
0.749366663259833,7,62.159,6
1.04858516039381,7,70.185,6
1.10521704949154,7,83.165,6
0.211901796449983,8,12.98,6
0.262673574623865,8,14.488,6
0,8,16.276,6
0.368780432439999,8,18.415,6
0.104490360751881,8,21.006,6
0.475950048574546,8,27.468,6
-0.261944140224246,8,30.764,6
0.423272819578451,8,34.691,6
0.262673574623865,8,39.421,6
0.584523804445648,8,43.744,6
0.266394183588435,8,49.179,6
0.475950048574546,8,55.697,6
0.475950048574546,8,62.159,6
0.104633455614075,8,70.185,6
0.582786340790299,8,83.165,6
0.209266911228151,9,12.98,6
0.209266911228151,9,14.488,6
0.368780432439999,9,16.276,6
0.475950048574546,9,18.415,6
0.211901796449983,9,21.006,6
0.370884544340316,9,27.468,6
-0.423272819578451,9,30.764,6
0.156878635990016,9,34.691,6
0.104633455614075,9,39.421,6
0.316392157201864,9,43.744,6
0,9,49.179,6
0.368780432439999,9,55.697,6
0.862871821312393,9,62.159,6
0.474575371073848,9,70.185,6
-0.104633455614075,9,83.165,6
-0.217870873483997,1,12.98,7
0.244343754495937,1,14.488,7
0.315061849862,1,16.276,7
0.349919880331465,1,18.415,7
-0.176478726342904,1,21.006,7
0.20978125742608,1,27.468,7
0.0350768432677868,1,30.764,7
0.104506237578803,1,34.691,7
-0.421123586827092,1,39.421,7
-0.175607076987577,1,43.744,7
0,1,49.179,7
0.425175338157987,1,55.697,7
0.0349485352956196,1,62.159,7
0.211342329401012,1,70.185,7
-0.492644541310433,1,83.165,7
0.314670239047595,2,12.98,7
0.104888981621514,2,14.488,7
0.349919880331465,2,16.276,7
0.423272819578451,2,18.415,7
-0.457176087228241,2,21.006,7
0.142505848180646,2,27.468,7
0.0349485352956196,2,30.764,7
0.244644860484188,2,34.691,7
-0.244343754495937,2,39.421,7
0.174318375932531,2,43.744,7
0.0348213172603476,2,49.179,7
0.174959940165733,2,55.697,7
0.209266911228151,2,62.159,7
0.246163646661359,2,70.185,7
-0.279420597763724,2,83.165,7
-0.104506237578803,3,12.98,7
-0.423272819578451,3,14.488,7
-0.385873945543222,3,16.276,7
-0.17453161614221,3,18.415,7
-0.209395219200318,3,21.006,7
0.282216147062508,3,27.468,7
0.28011331456638,3,30.764,7
0.104888981621514,3,34.691,7
-0.244644860484188,3,39.421,7
0.210428394247925,3,43.744,7
0.460123873453606,3,49.179,7
0.104888981621514,3,55.697,7
-0.0348213172603476,3,62.159,7
0.315848566979815,3,70.185,7
0.212531226744053,3,83.165,7
-0.034863603058108,4,12.98,7
-0.174318375932531,4,14.488,7
-0.0696426345206953,4,16.276,7
-0.0698121383537277,4,18.415,7
-0.385873945543222,4,21.006,7
0.317037464322856,4,27.468,7
0.139369840636911,4,30.764,7
